source,image_path,sex,height,weight,bmi,x1,y1,x2,y2,confidence,image_width,image_height,image_area,bbox_width,bbox_height,bbox_area,bbox_ratio,has_human
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6295_5.9h_56w_female_29a.jpg,0.0,1.7526,56.0,18.2315,22,1,177,590,0.9901042580604553,323,599,193477,155,589,91295,0.47186487282726114,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6296_6.6h_95w_male_43a.jpg,1.0,1.9812,95.0,24.2029,51,12,301,830,0.9937264919281006,372,848,315456,250,818,204500,0.648267904240211,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6297_6.5h_88w_male_41a.png,1.0,1.9558,88.0,23.0056,5,51,236,691,0.9826515316963196,243,693,168399,231,640,147840,0.877914951989026,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6299_5.4h_60w_female_50a.jpg,0.0,1.6256,60.0,22.7051,86,0,312,736,0.9648684859275818,359,736,264224,226,736,166336,0.6295264623955432,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/629_5.11h_68w_female_59a.jpg,0.0,1.8034,68.0,20.9086,124,43,312,608,0.996756374835968,408,612,249696,188,565,106220,0.425397283096245,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/62_5.8h_56w_female_40a.png,0.0,1.7271999999999998,56.0,18.7717,109,4,294,623,0.9986146688461304,402,634,254868,185,619,114515,0.44931101589842587,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6301_5.7h_48w_female_37a.jpg,0.0,1.7018,48.0,16.5739,53,14,341,699,0.9733825325965881,373,891,332343,288,685,197280,0.5936035962845614,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6303_5.8h_67w_male_34a.png,1.0,1.7271999999999998,67.0,22.459,27,3,252,611,0.9925762414932251,268,640,171520,225,608,136800,0.7975746268656716,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6304_5.5h_63w_female_59a.png,0.0,1.651,63.0,23.1125,10,6,179,409,0.9740025997161865,190,548,104120,169,403,68107,0.6541202458701498,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6306_5.5h_66w_male_29a.jpg,1.0,1.651,66.0,24.2131,192,44,242,218,0.9985034465789795,246,609,149814,50,174,8700,0.05807200929152149,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6307_6.1h_80w_male_49a.jpg,1.0,1.8542,80.0,23.269,49,0,293,804,0.9815898537635803,386,804,310344,244,804,196176,0.6321243523316062,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6308_5.11h_81w_male_60a.jpg,1.0,1.8034,81.0,24.9058,48,0,321,823,0.9866893887519836,387,845,327015,273,823,224679,0.6870602265951103,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6309_5.3h_52w_female_27a.png,0.0,1.6001999999999998,52.0,20.3074,54,11,253,549,0.9988096952438354,263,606,159378,199,538,107062,0.6717489239418238,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/630_5.5h_56w_female_36a.jpg,0.0,1.651,56.0,20.5444,251,71,708,1217,0.9943568110466003,871,1390,1210690,457,1146,523722,0.4325814205122699,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6312_5.9h_55w_female_45a.jpg,0.0,1.7526,55.0,17.9059,45,15,190,530,0.971615195274353,204,574,117096,145,515,74675,0.6377246020359363,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6313_6h_73w_male_34a.jpg,1.0,1.8288,73.0,21.8268,82,12,324,846,0.9972178936004639,419,866,362854,242,834,201828,0.5562237153235186,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6314_5.5h_55w_female_44a.jpg,0.0,1.651,55.0,20.1776,98,24,389,846,0.9982935786247253,407,860,350020,291,822,239202,0.6833952345580253,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6315_5.10h_55w_female_39a.jpg,0.0,1.778,55.0,17.398,33,16,228,589,0.9989461302757263,250,596,149000,195,573,111735,0.7498993288590604,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6316_5.2h_55w_female_46a.png,0.0,1.5748,55.0,22.1775,52,19,315,857,0.9980829954147339,393,886,348198,263,838,220394,0.6329559618378049,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6317_5.7h_57w_female_51a.jpg,0.0,1.7018,57.0,19.6815,50,20,209,567,0.967913806438446,248,589,146072,159,547,86973,0.5954118516895778,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6318_5.6h_56w_female_42a.jpg,0.0,1.6764,56.0,19.9266,229,95,301,600,0.9803144931793213,301,855,257355,72,505,36360,0.14128344116104213,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6319_6h_77w_male_33a.jpg,1.0,1.8288,77.0,23.0228,67,9,359,818,0.9993270635604858,431,848,365488,292,809,236228,0.6463358578120212,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/631_6.1h_89w_male_50a.png,1.0,1.8542,89.0,25.8867,53,0,179,370,0.9946601986885071,236,371,87556,126,370,46620,0.532459226095299,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6323_6h_82w_male_41a.jpg,1.0,1.8288,82.0,24.5178,37,0,300,865,0.997053861618042,335,865,289775,263,865,227495,0.7850746268656716,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6324_5.5h_50w_female_41a.jpg,0.0,1.651,50.0,18.3432,28,26,182,570,0.9972904920578003,257,579,148803,154,544,83776,0.5629994018937791,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6327_5.10h_56w_female_46a.png,0.0,1.778,56.0,17.7143,78,39,316,793,0.999386191368103,366,828,303048,238,754,179452,0.5921570180301471,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/632_5.5h_55w_female_36a.jpg,0.0,1.651,55.0,20.1776,256,70,671,1273,0.9991969466209412,990,1390,1376100,415,1203,499245,0.36279703509919337,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6330_5.7h_52w_female_30a.png,0.0,1.7018,52.0,17.955,50,19,167,415,0.9965375661849976,197,448,88256,117,396,46332,0.5249728063814358,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6332_2.6h_8w_female_30a.jpg,0.0,0.762,8.0,13.7778,61,0,519,929,0.9953599572181702,568,949,539032,458,929,425482,0.789344602917823,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6333_6.1h_79w_male_50a.jpg,1.0,1.8542,79.0,22.9781,73,0,341,807,0.9996458292007446,409,848,346832,268,807,216276,0.6235756792914149,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6335_5.8h_58w_female_44a.png,0.0,1.7271999999999998,58.0,19.4421,40,30,273,553,0.9613663554191589,338,561,189618,233,523,121859,0.6426552331529707,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6336_5.3h_52w_female_29a.jpg,0.0,1.6001999999999998,52.0,20.3074,51,24,174,305,0.9763753414154053,215,416,89440,123,281,34563,0.38643783542039356,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6337_6.9h_98w_male_34a.jpg,1.0,2.0574,98.0,23.152,62,2,246,582,0.9986170530319214,316,586,185176,184,580,106720,0.576316585302631,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6338_6.2h_82w_male_43a.jpg,1.0,1.8796,82.0,23.2104,57,12,217,473,0.9976953864097595,287,556,159572,160,461,73760,0.46223648259093075,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6340_5.7h_50w_female_55a.jpg,0.0,1.7018,50.0,17.2645,27,17,194,572,0.9703816771507263,227,598,135746,167,555,92685,0.6827825497620557,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6341_5.9h_57w_female_36a.jpg,0.0,1.7526,57.0,18.5571,70,15,255,556,0.9974567294120789,271,561,152031,185,541,100085,0.6583196848011261,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6342_5.7h_58w_female_38a.png,0.0,1.7018,58.0,20.0268,61,0,335,872,0.998603880405426,415,877,363955,274,872,238928,0.6564767622370897,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6343_5.6h_57w_female_44a.png,0.0,1.6764,57.0,20.2824,113,23,329,842,0.998256266117096,425,870,369750,216,819,176904,0.4784421906693712,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6344_5.9h_72w_male_45a.png,1.0,1.7526,72.0,23.4405,20,13,372,767,0.9739066958427429,389,851,331039,352,754,265408,0.8017423928902637,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6345_6h_101w_male_59a.png,1.0,1.8288,101.0,30.1987,32,33,308,801,0.9853030443191528,335,801,268335,276,768,211968,0.7899379506959584,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6346_5.7h_58w_female_41a.png,0.0,1.7018,58.0,20.0268,60,27,298,759,0.9893894791603088,412,827,340724,238,732,174216,0.5113112078984751,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6347_5.7h_52w_female_40a.png,0.0,1.7018,52.0,17.955,40,2,314,913,0.9947951436042786,376,917,344792,274,911,249614,0.7239553121882178,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6348_5.6h_55w_female_44a.png,0.0,1.6764,55.0,19.5707,64,24,329,842,0.9976658821105957,415,863,358145,265,818,216770,0.605257647042399,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/634_5.5h_57w_female_36a.jpg,0.0,1.651,57.0,20.9113,228,111,696,1458,0.9994832277297974,1000,1500,1500000,468,1347,630396,0.420264,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6350_5.11h_84w_male_35a.png,1.0,1.8034,84.0,25.8283,58,39,351,843,0.998079776763916,431,870,374970,293,804,235572,0.6282422593807505,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6351_5.11h_70w_male_45a.png,1.0,1.8034,70.0,21.5236,7,25,191,554,0.9985764026641846,202,574,115948,184,529,97336,0.8394797667920102,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6352_5.8h_62w_female_46a.png,0.0,1.7271999999999998,62.0,20.7829,3,16,88,279,0.998766303062439,95,283,26885,85,263,22355,0.8315045564441138,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6354_5.5h_50w_female_43a.png,0.0,1.651,50.0,18.3432,82,25,334,833,0.9988735318183899,390,876,341640,252,808,203616,0.5959957850368809,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6355_5.8h_67w_male_44a.png,1.0,1.7271999999999998,67.0,22.459,36,20,436,873,0.9995866417884827,454,889,403606,400,853,341200,0.8453789091341556,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6356_5.5h_46w_female_27a.png,0.0,1.651,46.0,16.8758,25,9,162,537,0.9894529581069946,190,566,107540,137,528,72336,0.6726427375860146,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6357_5.6h_69w_female_41a.png,0.0,1.6764,69.0,24.5524,49,34,303,841,0.9985617995262146,333,843,280719,254,807,204978,0.7301892639970932,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6358_5.5h_54w_female_28a.png,0.0,1.651,54.0,19.8107,34,0,181,558,0.9958816766738892,218,558,121644,147,558,82026,0.6743119266055045,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6359_6.3h_85w_male_37a.png,1.0,1.905,85.0,23.4223,48,9,268,521,0.9963130354881287,288,604,173952,220,512,112640,0.6475349521707138,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/635_5.8h_66w_female_72a.png,0.0,1.7271999999999998,66.0,22.1237,56,171,748,1152,0.9194532632827759,800,1214,971200,692,981,678852,0.6989827018121911,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6360_6.1h_81w_male_40a.png,1.0,1.8542,81.0,23.5598,69,22,407,589,0.9982471466064453,469,614,287966,338,567,191646,0.6655160678691234,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6361_5.8h_56w_female_37a.png,0.0,1.7271999999999998,56.0,18.7717,63,22,228,440,0.9786518216133118,285,476,135660,165,418,68970,0.5084033613445378,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6362_5.5h_51w_female_32a.png,0.0,1.651,51.0,18.7101,83,14,230,592,0.9951039552688599,312,607,189384,147,578,84966,0.4486440248384235,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6363_5.7h_69w_female_41a.png,0.0,1.7018,69.0,23.825,93,7,411,606,0.9827709794044495,468,930,435240,318,599,190482,0.437648194099807,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6365_5.7h_45w_female_26a.png,0.0,1.7018,45.0,15.538,3,0,126,233,0.9519233107566833,128,233,29824,123,233,28659,0.9609375,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6366_6.6h_100w_male_43a.png,1.0,1.9812,100.0,25.4767,100,11,402,892,0.9984744191169739,454,916,415864,302,881,266062,0.6397812746474809,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6368_5.9h_54w_female_34a.png,0.0,1.7526,54.0,17.5804,0,8,163,850,0.9952272176742554,209,850,177650,163,842,137246,0.7725640303968477,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/636_5.7h_67w_male_33a.png,1.0,1.7018,67.0,23.1344,137,19,342,689,0.9996287822723389,495,700,346500,205,670,137350,0.3963924963924964,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6371_5.11h_75w_male_47a.png,1.0,1.8034,75.0,23.0609,69,0,274,772,0.9916104674339294,378,772,291816,205,772,158260,0.5423280423280423,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6373_5.7h_57w_female_41a.jpg,0.0,1.7018,57.0,19.6815,28,12,182,555,0.9810488224029541,193,564,108852,154,543,83622,0.7682173960974534,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6374_5.4h_57w_female_32a.png,0.0,1.6256,57.0,21.5699,48,49,148,383,0.999273955821991,200,422,84400,100,334,33400,0.3957345971563981,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6375_5.6h_56w_female_38a.png,0.0,1.6764,56.0,19.9266,55,15,311,919,0.9983905553817749,354,931,329574,256,904,231424,0.7021913136351775,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6378_5.10h_58w_female_43a.png,0.0,1.778,58.0,18.347,48,33,195,571,0.9953678846359253,224,665,148960,147,538,79086,0.530921052631579,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6379_5.7h_65w_male_54a.jpg,1.0,1.7018,65.0,22.4438,39,0,303,886,0.9944773316383362,360,891,320760,264,886,233904,0.7292181069958847,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/637_5.1h_60w_male_28a.jpg,1.0,1.5494,60.0,24.9933,120,14,298,603,0.9995775818824768,408,612,249696,178,589,104842,0.41987857234397025,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6380_5.10h_54w_female_37a.png,0.0,1.778,54.0,17.0817,125,8,388,936,0.9927828311920166,418,936,391248,263,928,244064,0.6238089395984133,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6381_5.4h_52w_female_39a.png,0.0,1.6256,52.0,19.6778,88,44,272,700,0.9714471101760864,390,783,305370,184,656,120704,0.39527131021383893,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6382_5.6h_56w_female_39a.png,0.0,1.6764,56.0,19.9266,107,51,261,664,0.9937773942947388,368,744,273792,154,613,94402,0.3447945885928004,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6384_5.9h_73w_male_45a.jpg,1.0,1.7526,73.0,23.7661,0,9,315,856,0.9996883869171143,337,869,292853,315,847,266805,0.9110543515005822,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6385_5.1h_49w_female_49a.png,0.0,1.5494,49.0,20.4112,9,23,392,621,0.9788732528686523,406,919,373114,383,598,229034,0.6138445622517514,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6386_5.9h_59w_female_37a.png,0.0,1.7526,59.0,19.2082,29,26,266,885,0.9929458498954773,276,901,248676,237,859,203583,0.8186676639482701,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6387_5.7h_64w_female_31a.jpg,0.0,1.7018,64.0,22.0985,44,19,192,367,0.9987612962722778,241,384,92544,148,348,51504,0.5565352697095436,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6388_5.11h_82w_male_36a.png,1.0,1.8034,82.0,25.2133,53,21,282,781,0.9983799457550049,341,809,275869,229,760,174040,0.6308791491613773,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/638_5.9h_58w_female_36a.jpg,0.0,1.7526,58.0,18.8826,270,35,617,1195,0.998009979724884,826,1390,1148140,347,1160,402520,0.35058442350236035,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6391_5.4h_44w_female_42a.jpg,0.0,1.6256,44.0,16.6504,42,19,186,527,0.9992903470993042,225,528,118800,144,508,73152,0.6157575757575757,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6393_5.11h_76w_male_52a.png,1.0,1.8034,76.0,23.3684,67,12,343,853,0.9973288774490356,374,853,319022,276,841,232116,0.7275861852787582,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6396_6.1h_79w_male_44a.png,1.0,1.8542,79.0,22.9781,42,32,218,495,0.9966025352478027,245,531,130095,176,463,81488,0.6263730350897421,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6399_5.10h_74w_male_30a.jpg,1.0,1.778,74.0,23.4082,42,7,258,555,0.9943562150001526,307,604,185428,216,548,118368,0.6383501952240223,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/639_5.7h_59w_female_29a.png,0.0,1.7018,59.0,20.3721,205,98,471,978,0.9964193105697632,683,1024,699392,266,880,234080,0.3346907027818448,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/63_5.8h_65w_female_59a.png,0.0,1.7271999999999998,65.0,21.7885,105,36,334,591,0.999357283115387,457,602,275114,229,555,127095,0.46197212791788134,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6400_5.8h_57w_female_40a.jpg,0.0,1.7271999999999998,57.0,19.1069,68,0,248,597,0.9946200847625732,312,602,187824,180,597,107460,0.5721313570150779,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6401_6.1h_75w_male_45a.jpg,1.0,1.8542,75.0,21.8146,78,9,348,891,0.9983159303665161,373,921,343533,270,882,238140,0.6932085127193021,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6402_6.9h_97w_male_61a.jpg,1.0,2.0574,97.0,22.9158,7,1,202,683,0.9959499835968018,240,740,177600,195,682,132990,0.7488175675675676,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6403_5.4h_52w_female_34a.jpg,0.0,1.6256,52.0,19.6778,39,0,332,857,0.9954061508178711,365,866,316090,293,857,251101,0.7943971653642949,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6406_5.9h_73w_male_59a.png,1.0,1.7526,73.0,23.7661,34,42,439,891,0.9993558526039124,526,923,485498,405,849,343845,0.7082315478127613,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6408_5.6h_52w_female_37a.png,0.0,1.6764,52.0,18.5033,72,26,338,659,0.9756322503089905,418,897,374946,266,633,168378,0.4490726664639708,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6409_6h_63w_male_35a.jpg,1.0,1.8288,63.0,18.8368,46,16,208,575,0.999553382396698,254,584,148336,162,559,90558,0.6104923956423255,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/640_5.7h_55w_female_29a.png,0.0,1.7018,55.0,18.9909,110,6,252,415,0.9970484375953674,316,421,133036,142,409,58078,0.4365585255118915,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6410_6.6h_95w_male_43a.jpg,1.0,1.9812,95.0,24.2029,58,18,211,596,0.9925346374511719,257,598,153686,153,578,88434,0.5754200122327343,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6411_5.9h_54w_female_38a.png,0.0,1.7526,54.0,17.5804,97,33,291,839,0.9989287257194519,344,841,289304,194,806,156364,0.5404833669772973,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6412_5.9h_58w_female_31a.png,0.0,1.7526,58.0,18.8826,24,21,260,670,0.9775710105895996,320,690,220800,236,649,153164,0.6936775362318841,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6413_6h_76w_male_37a.png,1.0,1.8288,76.0,22.7238,83,36,341,783,0.9947434663772583,434,854,370636,258,747,192726,0.5199872651334463,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6414_5.4h_52w_female_33a.png,0.0,1.6256,52.0,19.6778,120,36,333,810,0.9964410662651062,414,827,342378,213,774,164862,0.48152042479364915,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6415_6.3h_84w_male_36a.jpg,1.0,1.905,84.0,23.1467,39,0,241,602,0.9987862706184387,318,606,192708,202,602,121604,0.6310272536687631,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6416_6.7h_98w_male_43a.jpg,1.0,2.0066,98.0,24.3391,43,14,197,476,0.9780616760253906,248,476,118048,154,462,71148,0.6027039848197343,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6418_5.12h_78w_male_38a.png,1.0,1.8288,78.0,23.3218,21,9,81,221,0.9959089756011963,102,227,23154,60,212,12720,0.5493651204975383,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6419_5.9h_63w_female_48a.jpg,0.0,1.7526,63.0,20.5104,51,18,329,855,0.990938663482666,385,855,329175,278,837,232686,0.7068762816131238,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/641_5.5h_54w_female_30a.png,0.0,1.651,54.0,19.8107,151,101,321,686,0.9974246025085449,480,720,345600,170,585,99450,0.2877604166666667,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6420_5.3h_51w_female_26a.png,0.0,1.6001999999999998,51.0,19.9169,60,17,330,779,0.998262345790863,356,804,286224,270,762,205740,0.718807647157471,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6422_5.11h_65w_female_36a.jpg,0.0,1.8034,65.0,19.9862,66,21,326,897,0.9974972605705261,387,900,348300,260,876,227760,0.6539190353143841,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6424_6.2h_86w_male_57a.jpg,1.0,1.8796,86.0,24.3426,15,0,261,580,0.9849143624305725,287,588,168756,246,580,142680,0.8454810495626822,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6425_6h_80w_male_39a.jpg,1.0,1.8288,80.0,23.9198,36,2,260,589,0.9943596720695496,289,593,171377,224,587,131488,0.7672441459472391,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6427_6h_80w_male_59a.png,1.0,1.8288,80.0,23.9198,34,7,225,501,0.9977705478668213,258,507,130806,191,494,94354,0.7213277678393958,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6428_5.10h_57w_female_46a.jpg,0.0,1.778,57.0,18.0306,69,3,313,835,0.9683681130409241,386,852,328872,244,832,203008,0.6172857525116154,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6429_6.3h_100w_male_45a.jpg,1.0,1.905,100.0,27.5556,0,24,124,569,0.9869437217712402,135,582,78570,124,545,67580,0.8601247295405371,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/642_5.7h_56w_female_46a.png,0.0,1.7018,56.0,19.3362,50,3,213,543,0.9960000514984131,306,547,167382,163,540,88020,0.5258629960210776,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6431_6h_93w_male_40a.jpg,1.0,1.8288,93.0,27.8068,50,22,266,567,0.9986028075218201,286,590,168740,216,545,117720,0.6976413417091383,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6432_5.9h_56w_female_44a.jpg,0.0,1.7526,56.0,18.2315,105,5,312,881,0.9681201577186584,352,881,310112,207,876,181332,0.5847306779486121,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6433_5.8h_58w_female_40a.jpg,0.0,1.7271999999999998,58.0,19.4421,55,15,216,580,0.9924951791763306,283,585,165555,161,565,90965,0.5494548639424964,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6434_5.8h_55w_female_38a.jpg,0.0,1.7271999999999998,55.0,18.4365,28,14,145,410,0.997183084487915,193,415,80095,117,396,46332,0.5784630750983207,True
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/6439_6h_79w_male_48a.png,1.0,1.8288,79.0,23.6208,49,16,323,843,0.9981387853622437,382,851,325082,274,827,226598,0.6970487446244332,True
